book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
From Here to the Great Unknown,0593733878,9780593733875,0593733878,2024.0,Lisa Marie Presley,304,"['Audiobook', 'Memoir', 'Nonfiction', 'Biography', 'Music', 'Biography Memoir', 'Autobiography']",75161,4.3,"{'5 Stars': 35184, '4 Stars': 29010, '3 Stars': 9387, '2 Stars': 1317, '1 Star': 263}"
The Rotten Romans,0439944007,9780439944007,0439944007,1994.0,Martin Brown Terry Deary,144,"['History', 'Nonfiction', 'Childrens', 'Humor', 'Historical', 'Middle Grade', 'Comedy']",3876,4.02,"{'5 Stars': 1344, '4 Stars': 1462, '3 Stars': 891, '2 Stars': 143, '1 Star': 36}"
"Declaration of Independence, Constitution of the United States of America, Bill of Rights and Constitutional Amendments (Including Images of Original",1599868393,9781599868394,1599868393,1776.0,Founding Fathers,61,"['History', 'Nonfiction', 'Politics', 'Classics', 'Philosophy', 'American History', 'Reference']",26825,4.44,"{'5 Stars': 17648, '4 Stars': 5041, '3 Stars': 2823, '2 Stars': 813, '1 Star': 500}"
In The Time Of Dinosaurs,isbn not found,isbn13 not found,asin not found,1994.0,Joanna Cole,43,"['Science', 'Picture Books', 'Dinosaurs', 'Childrens', 'Nonfiction', 'Animals', 'History']",2299,4.19,"{'5 Stars': 1118, '4 Stars': 639, '3 Stars': 436, '2 Stars': 76, '1 Star': 30}"
Viva Frida,1596436034,9781596436039,1596436034,2014.0,Yuyi Morales,32,"['Picture Books', 'Biography', 'Art', 'Nonfiction', 'Childrens', 'Cultural', 'Spanish Literature']",3129,3.81,"{'5 Stars': 957, '4 Stars': 1036, '3 Stars': 809, '2 Stars': 242, '1 Star': 85}"
Minding the Manor: The Memoir of a 1930s English Kitchen Maid,isbn not found,isbn13 not found,B00GSDQWG4,2013.0,Mollie Moran,363,"['Nonfiction', 'Memoir', 'History', 'Biography', 'British Literature', 'Historical', 'Biography Memoir']",2817,4.25,"{'5 Stars': 1327, '4 Stars': 1008, '3 Stars': 387, '2 Stars': 63, '1 Star': 32}"
"Superintelligence: Paths, Dangers, Strategies",0199678111,9780199678112,0199678111,2014.0,Nick Bostrom,352,"['Science', 'Nonfiction', 'Philosophy', 'Artificial Intelligence', 'Technology', 'Computer Science', 'Psychology']",20150,3.85,"{'5 Stars': 5729, '4 Stars': 7778, '3 Stars': 4980, '2 Stars': 1315, '1 Star': 348}"
"Labor of Love, Labor of Sorrow",0394745361,9780394745367,0394745361,1985.0,Jacqueline A. Jones,464,"['History', 'Nonfiction', 'American History', 'African American', 'Womens', 'Labor', 'Gender']",278,4.18,"{'5 Stars': 122, '4 Stars': 98, '3 Stars': 47, '2 Stars': 9, '1 Star': 2}"
"You'll See: A Story of Narcissistic Abuse, Survival, and My Journey to Understand",isbn not found,isbn13 not found,B0CSDZBTK5,2024.0,Suzanne Groves,373,"['Memoir', 'Nonfiction']",61,4.74,"{'5 Stars': 50, '4 Stars': 7, '3 Stars': 3, '2 Stars': 1, '1 Star': 0}"
The Snowball: Warren Buffett and the Business of Life,0553805096,9780553805093,0553805096,2008.0,Alice Schroeder,960,"['Biography', 'Business', 'Finance', 'Nonfiction', 'Economics', 'Audiobook', 'History']",52844,4.16,"{'5 Stars': 24519, '4 Stars': 17068, '3 Stars': 7685, '2 Stars': 2097, '1 Star': 1475}"
We Don't Need Another Wave: Dispatches from the Next Generation of Feminists,1580051820,9781580051828,1580051820,2006.0,Melody Berger,320,"['Feminism', 'Nonfiction', 'Womens Studies', 'Essays', 'Gender Studies', 'Politics', 'Anthologies']",363,3.83,"{'5 Stars': 110, '4 Stars': 120, '3 Stars': 106, '2 Stars': 16, '1 Star': 11}"
Complex PTSD: From Surviving to Thriving,isbn not found,isbn13 not found,B00HJBMDXK,2013.0,Pete Walker,376,"['Psychology', 'Nonfiction', 'Self Help', 'Mental Health', 'Audiobook', 'Health', 'Personal Development']",12370,4.55,"{'5 Stars': 8219, '4 Stars': 3049, '3 Stars': 833, '2 Stars': 193, '1 Star': 76}"
Joni Mitchell: In Her Own Words,1770411321,9781770411326,1770411321,2014.0,Joni Mitchell,284,"['Music', 'Biography', 'Nonfiction', 'Art', 'Memoir', 'Poetry', 'Audiobook']",1361,3.88,"{'5 Stars': 403, '4 Stars': 519, '3 Stars': 334, '2 Stars': 87, '1 Star': 18}"
The Perks Of A Positive Attitude: A Practical Guide To Happiness and Success,isbn not found,isbn13 not found,B00AL3R1NA,2012.0,Winsome Campbell,45,"['Self Help', 'Nonfiction']",22,4.55,"{'5 Stars': 16, '4 Stars': 2, '3 Stars': 4, '2 Stars': 0, '1 Star': 0}"
An Indigenous Peoples' History of the United States,080700040,9780807000403,080700040X,2014.0,Roxanne Dunbar-Ortiz,320,"['History', 'Nonfiction', 'Indigenous', 'Social Justice', 'Race', 'Native American', 'Audiobook']",19074,4.37,"{'5 Stars': 10110, '4 Stars': 6504, '3 Stars': 1948, '2 Stars': 377, '1 Star': 135}"
"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",081299499,9780812994995,081299499X,2014.0,Lena Dunham,265,"['Nonfiction', 'Memoir', 'Feminism', 'Biography', 'Humor', 'Audiobook', 'Essays']",133983,3.29,"{'5 Stars': 19911, '4 Stars': 37450, '3 Stars': 46696, '2 Stars': 21020, '1 Star': 8906}"
I Must Say: My Life as a Humble Comedy Legend,0062309528,9780062309525,0062309528,2014.0,Martin  Short,336,"['Nonfiction', 'Biography', 'Memoir', 'Humor', 'Audiobook', 'Comedy', 'Biography Memoir']",17578,4.12,"{'5 Stars': 6518, '4 Stars': 7406, '3 Stars': 3014, '2 Stars': 501, '1 Star': 139}"
Citizen: An American Lyric,1555976905,9781555976903,1555976905,2014.0,Claudia Rankine,169,"['Poetry', 'Nonfiction', 'Race', 'Essays', 'Social Justice', 'Politics', 'African American']",50361,4.26,"{'5 Stars': 24621, '4 Stars': 17397, '3 Stars': 5979, '2 Stars': 1531, '1 Star': 833}"
The McKinsey Way,0070534489,9780070534483,B009CUR0ZM,1999.0,Ethan M. Rasiel,187,"['Business', 'Nonfiction', 'Management', 'Self Help', 'Leadership', 'Buisness', 'Economics']",5821,3.61,"{'5 Stars': 1171, '4 Stars': 2093, '3 Stars': 1852, '2 Stars': 542, '1 Star': 163}"
Somebody Stole My Iron: A Family Memoir of Dementia,1939807077,9781939807076,1939807077,2014.0,Vicki Tapia,344,"['Memoir', 'Nonfiction']",145,4.37,"{'5 Stars': 77, '4 Stars': 45, '3 Stars': 22, '2 Stars': 1, '1 Star': 0}"
My Booky Wook,0340936150,9780340936153,0340936150,2007.0,Russell Brand,339,"['Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'Humor', 'Comedy', 'Biography Memoir']",24307,3.43,"{'5 Stars': 4141, '4 Stars': 7849, '3 Stars': 7973, '2 Stars': 2989, '1 Star': 1355}"
Death by Black Hole: And Other Cosmic Quandaries,039335038,9780393350388,039335038X,2006.0,Neil deGrasse Tyson,384,"['Science', 'Nonfiction', 'Physics', 'Astronomy', 'Space', 'Audiobook', 'Essays']",31732,4.1,"{'5 Stars': 12818, '4 Stars': 11998, '3 Stars': 4970, '2 Stars': 1179, '1 Star': 767}"
Devil's Knot: The True Story of the West Memphis Three,0743417607,9780743417600,0743417607,2002.0,Mara Leveritt,419,"['True Crime', 'Nonfiction', 'Crime', 'History', 'Mystery', 'Audiobook', 'Book Club']",12333,4.16,"{'5 Stars': 4994, '4 Stars': 4885, '3 Stars': 1967, '2 Stars': 368, '1 Star': 119}"
Being Mortal: Medicine and What Matters in the End,0805095152,9780805095159,0805095152,2014.0,Atul Gawande,282,"['Nonfiction', 'Medicine', 'Science', 'Health', 'Medical', 'Book Club', 'Audiobook']",208329,4.49,"{'5 Stars': 128747, '4 Stars': 59868, '3 Stars': 14790, '2 Stars': 3110, '1 Star': 1814}"
Isabella: The Warrior Queen,0385534116,9780385534116,0385534116,2014.0,Kirstin Downey,520,"['History', 'Biography', 'Nonfiction', 'Spain', 'Historical', 'European History', 'Audiobook']",2971,4.12,"{'5 Stars': 1185, '4 Stars': 1168, '3 Stars': 460, '2 Stars': 104, '1 Star': 54}"
El Deafo,1419710206,9781419710209,1419710206,2014.0,Cece Bell,233,"['Graphic Novels', 'Middle Grade', 'Memoir', 'Childrens', 'Nonfiction', 'Disability', 'Biography']",88710,4.2,"{'5 Stars': 43017, '4 Stars': 28188, '3 Stars': 11957, '2 Stars': 3211, '1 Star': 2337}"
My Prairie Cookbook: Memories and Frontier Food from My Little House to Yours,1419707787,9781419707780,1419707787,2014.0,Melissa Gilbert,208,"['Cookbooks', 'Cooking', 'Nonfiction', 'Food', 'Memoir', 'Biography', 'Autobiography']",357,4.11,"{'5 Stars': 144, '4 Stars': 134, '3 Stars': 60, '2 Stars': 14, '1 Star': 5}"
A Hunger for God,0891079661,9780891079668,0891079661,1997.0,John      Piper,240,"['Christian', 'Christian Living', 'Theology', 'Prayer', 'Christianity', 'Nonfiction', 'Faith']",4547,4.13,"{'5 Stars': 1977, '4 Stars': 1568, '3 Stars': 712, '2 Stars': 195, '1 Star': 95}"
We Who Wrestle with God: Perceptions of the Divine,0593542533,9780593542538,0593542533,2024.0,Jordan B. Peterson,576,"['Philosophy', 'Psychology', 'Nonfiction', 'Religion', 'Christian', 'Theology', 'Faith']",2474,3.98,"{'5 Stars': 1049, '4 Stars': 723, '3 Stars': 442, '2 Stars': 128, '1 Star': 132}"
The Ugly Daughter,1495437108,9781495437106,1495437108,2014.0,Julia Legian,202,"['Memoir', 'Nonfiction', 'Biography', 'Autobiography', 'Asia', 'Abuse', 'Biography Memoir']",480,3.99,"{'5 Stars': 178, '4 Stars': 174, '3 Stars': 85, '2 Stars': 30, '1 Star': 13}"
"No, No, No, No, No, Yes. Insights From a Creative Journey",0991058623,9780991058624,0991058623,2014.0,Gideon Amichay,128,"['Business', 'Amazon', 'Nonfiction', 'Self Help']",107,3.76,"{'5 Stars': 28, '4 Stars': 40, '3 Stars': 26, '2 Stars': 11, '1 Star': 2}"
The Amazing Adventures of Dietgirl,0552155780,9780552155786,0552155780,2008.0,Shauna Reid,400,"['Nonfiction', 'Memoir', 'Biography', 'Health', 'Self Help', 'Chick Lit', 'Diets']",2551,3.93,"{'5 Stars': 808, '4 Stars': 980, '3 Stars': 576, '2 Stars': 149, '1 Star': 38}"
"I'll Drink to That: A Life in Style, with a Twist",1594205701,9781594205705,1594205701,2014.0,Betty Halbreich,304,"['Memoir', 'Nonfiction', 'Fashion', 'Biography', 'Biography Memoir', 'Audiobook', 'Book Club']",4104,3.62,"{'5 Stars': 793, '4 Stars': 1505, '3 Stars': 1339, '2 Stars': 406, '1 Star': 61}"
Napoleon: A Life,0670025321,9780670025329,0670025321,2014.0,Andrew Roberts,976,"['History', 'Biography', 'Nonfiction', 'France', 'European History', 'War', 'Audiobook']",26559,4.24,"{'5 Stars': 13110, '4 Stars': 8792, '3 Stars': 3142, '2 Stars': 915, '1 Star': 600}"
Chasers of the Light: Poems from the Typewriter Series,0399169733,9780399169731,0399169733,2014.0,Tyler Knott Gregson,144,"['Poetry', 'Nonfiction', 'Romance', 'Adult', 'Contemporary', 'Inspirational', 'Philosophy']",10849,4.18,"{'5 Stars': 5397, '4 Stars': 2997, '3 Stars': 1716, '2 Stars': 499, '1 Star': 240}"
Brown Girl Dreaming,0399252517,9780399252518,0399252517,2014.0,Jacqueline Woodson,337,"['Poetry', 'Memoir', 'Nonfiction', 'Middle Grade', 'Biography', 'Audiobook', 'Childrens']",91382,4.15,"{'5 Stars': 41421, '4 Stars': 31583, '3 Stars': 12008, '2 Stars': 3557, '1 Star': 2813}"
Trasig,9170028419,9789170028410,9170028419,2008.0,Shy Keenan,396,"['Nonfiction', 'Memoir', 'True Crime', 'Biography', 'Abuse', 'Autobiography', 'True Story']",4103,4.26,"{'5 Stars': 2124, '4 Stars': 1171, '3 Stars': 641, '2 Stars': 102, '1 Star': 65}"
Means of Ascent,067973371,9780679733713,067973371X,1990.0,Robert A. Caro,522,"['Biography', 'History', 'Politics', 'Nonfiction', 'Presidents', 'American History', 'Biography Memoir']",26920,4.28,"{'5 Stars': 15110, '4 Stars': 6702, '3 Stars': 3259, '2 Stars': 1113, '1 Star': 736}"
Deep Utopia: Life and Meaning in a Solved World,1646871642,9781646871643,1646871642,2024.0,Nick Bostrom,536,"['Philosophy', 'Artificial Intelligence', 'Nonfiction', 'Technology', 'Science', 'Education', 'Book Club']",654,3.74,"{'5 Stars': 180, '4 Stars': 225, '3 Stars': 160, '2 Stars': 74, '1 Star': 15}"
Who Could Ever Love You: A Family Memoir,1250278473,9781250278470,1250278473,2024.0,Mary L. Trump,288,"['Memoir', 'Nonfiction', 'Audiobook', 'Biography', 'Politics', 'Biography Memoir', 'Autobiography']",2763,3.84,"{'5 Stars': 754, '4 Stars': 1086, '3 Stars': 708, '2 Stars': 151, '1 Star': 64}"
The Churchill Factor: How One Man Made History,1594633029,9781594633027,1594633029,2014.0,Boris Johnson,400,"['History', 'Biography', 'Nonfiction', 'Politics', 'Audiobook', 'World War II', 'Historical']",9079,4.06,"{'5 Stars': 3193, '4 Stars': 3862, '3 Stars': 1532, '2 Stars': 334, '1 Star': 158}"
I Remember Beirut,1467744581,9781467744584,1467744581,2008.0,Zeina Abirached,96,"['Graphic Novels', 'Nonfiction', 'Memoir', 'Comics', 'War', 'History', 'Lebanon']",2205,3.62,"{'5 Stars': 388, '4 Stars': 808, '3 Stars': 810, '2 Stars': 182, '1 Star': 17}"
Yes Please,0062268341,9780062268341,0062268341,2014.0,Amy Poehler,329,"['Nonfiction', 'Memoir', 'Humor', 'Audiobook', 'Biography', 'Comedy', 'Autobiography']",545870,3.85,"{'5 Stars': 171239, '4 Stars': 190172, '3 Stars': 132823, '2 Stars': 35079, '1 Star': 16557}"
FDR Unmasked: 73 Years of Medical Cover-ups That Rewrote History,9062993044,9789062993048,9062993044,2024.0,Steven Lomazow,316,"['Drama', 'History', 'Contemporary', 'Book Club', 'Nonfiction', 'Biography', 'American']",1096,4.33,"{'5 Stars': 535, '4 Stars': 459, '3 Stars': 47, '2 Stars': 39, '1 Star': 16}"
Submerged: How a Cold Case Condemned an Innocent Man to Hide a Family's Darkest Secret,1613165749,9781613165744,1613165749,2024.0,Hillel Levin,502,"['Crime', 'True Crime', 'Thriller', 'Mystery Thriller', 'Nonfiction', 'Mystery', 'Detective']",182,4.04,"{'5 Stars': 60, '4 Stars': 75, '3 Stars': 41, '2 Stars': 6, '1 Star': 0}"
The Universe in a Nutshell,055380202,9780553802023,055380202X,2001.0,Stephen Hawking,216,"['Science', 'Nonfiction', 'Physics', 'Astronomy', 'Audiobook', 'Popular Science', 'Space']",44422,4.19,"{'5 Stars': 19097, '4 Stars': 16579, '3 Stars': 7048, '2 Stars': 1285, '1 Star': 413}"
"You Can't Make This Up: Miracles, Memories, and the Perfect Marriage of Sports and Television",0062314963,9780062314963,0062314963,2014.0,Al Michaels,304,"['Sports', 'Nonfiction', 'Biography', 'Memoir', 'Autobiography', 'Audiobook', 'Biography Memoir']",3360,3.95,"{'5 Stars': 955, '4 Stars': 1456, '3 Stars': 790, '2 Stars': 138, '1 Star': 21}"
"Unlimited Memory: How to Use Advanced Learning Strategies to Learn Faster, Remember More and be More Productive",1631619853,9781631619854,B00I3QS1XQ,2014.0,Kevin Horsley,126,"['Self Help', 'Nonfiction', 'Psychology', 'Personal Development', 'Productivity', 'Science', 'Education']",22426,4.01,"{'5 Stars': 9493, '4 Stars': 6857, '3 Stars': 3737, '2 Stars': 1434, '1 Star': 905}"
Framed: Astonishing True Stories of Wrongful Convictions,0385550448,9780385550444,0385550448,2024.0,John Grisham,368,"['Nonfiction', 'True Crime', 'Crime', 'Audiobook', 'History', 'Mystery', 'Book Club']",18299,4.13,"{'5 Stars': 7187, '4 Stars': 7251, '3 Stars': 3084, '2 Stars': 581, '1 Star': 196}"
"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",1455581089,9781455581085,1455581089,2014.0,Amanda Palmer,339,"['Nonfiction', 'Memoir', 'Biography', 'Self Help', 'Audiobook', 'Music', 'Art']",36405,3.92,"{'5 Stars': 13971, '4 Stars': 11533, '3 Stars': 6625, '2 Stars': 2508, '1 Star': 1768}"
"The Art of Asking; or, How I Learned to Stop Worrying and Let People Help",1478927402,9781478927402,1478927402,2014.0,Amanda Palmer,Audiobook,"['Nonfiction', 'Memoir', 'Biography', 'Self Help', 'Audiobook', 'Music', 'Art']",36405,3.92,"{'5 Stars': 13971, '4 Stars': 11533, '3 Stars': 6625, '2 Stars': 2508, '1 Star': 1768}"
King Kong théorie,2253122114,9782253122111,2253122114,2006.0,Virginie Despentes,155,"['Feminism', 'Nonfiction', 'Essays', 'France', 'Womens', 'Politics', 'Philosophy']",34256,4.01,"{'5 Stars': 12052, '4 Stars': 13355, '3 Stars': 6529, '2 Stars': 1717, '1 Star': 603}"
Fauvism,0500202273,9780500202272,0500202273,1996.0,Sarah Whitfield,216,"['Art', 'Nonfiction', 'Art History', 'History']",79,3.81,"{'5 Stars': 19, '4 Stars': 35, '3 Stars': 18, '2 Stars': 5, '1 Star': 2}"
The Art of Seduction,1861977697,9781861977694,B016MNAMXS,2001.0,Robert Greene,466,"['Psychology', 'Nonfiction', 'Self Help', 'Philosophy', 'Relationships', 'Personal Development', 'Business']",39405,3.92,"{'5 Stars': 15317, '4 Stars': 11880, '3 Stars': 7697, '2 Stars': 2852, '1 Star': 1659}"
A Short History of Nearly Everything,076790818,9780767908184,076790818X,2003.0,Bill Bryson,544,"['Nonfiction', 'Science', 'History', 'Audiobook', 'Humor', 'Physics', 'Popular Science']",409570,4.22,"{'5 Stars': 195663, '4 Stars': 137493, '3 Stars': 54492, '2 Stars': 13603, '1 Star': 8319}"
Unhumans: The Secret History of Communist Revolutions,1648210856,9781648210853,1648210856,2024.0,Jack Posobiec,272,"['History', 'Politics', 'Nonfiction', 'Audiobook', 'Sociology', 'Cultural', 'Economics']",733,4.07,"{'5 Stars': 344, '4 Stars': 219, '3 Stars': 99, '2 Stars': 20, '1 Star': 51}"
The Mysterious Case of the Victorian Female Detective,0300277881,9780300277883,0300277881,2024.0,Sara Lodge,384,"['Nonfiction', 'History', 'Mystery', 'Crime', 'Historical', 'Drama', 'Mystery Thriller']",379,3.63,"{'5 Stars': 70, '4 Stars': 146, '3 Stars': 120, '2 Stars': 38, '1 Star': 5}"
A Glimpse of Eternal Snows (Bradt Travel Guides,1841627437,9781841627434,B009S7FHU4,2007.0,Jane Wilson-Howarth,410,"['Travel', 'Memoir', 'Nonfiction', 'Asia']",417,3.88,"{'5 Stars': 150, '4 Stars': 134, '3 Stars': 81, '2 Stars': 36, '1 Star': 16}"
A Sand County Almanac and Sketches Here and There,0195007778,9780195007770,0195007778,1949.0,Aldo Leopold,269,"['Nonfiction', 'Nature', 'Science', 'Environment', 'Classics', 'Philosophy', 'Essays']",34781,4.31,"{'5 Stars': 17984, '4 Stars': 10952, '3 Stars': 4636, '2 Stars': 944, '1 Star': 265}"
The Yorkshire Shepherdess,isbn not found,isbn13 not found,B00HPYMVK6,2014.0,Amanda  Owen,334,"['Nonfiction', 'Memoir', 'Biography', 'Nature', 'Autobiography', 'Animals', 'British Literature']",5045,4.4,"{'5 Stars': 2887, '4 Stars': 1471, '3 Stars': 555, '2 Stars': 91, '1 Star': 41}"
"Leadership: Past, Present & Future",1596085460,9781596085466,1596085460,2005.0,Carlos    Rivera,126,"['Leadership', 'Nonfiction', 'Self Help', 'Business']",53,4.02,"{'5 Stars': 22, '4 Stars': 15, '3 Stars': 11, '2 Stars': 5, '1 Star': 0}"
"The Romanovs, 1613-1918",0297852663,9780297852667,0297852663,2016.0,Simon Sebag Montefiore,784,"['History', 'Nonfiction', 'Russia', 'Biography', 'Historical', 'Russian History', 'Audiobook']",15483,4.01,"{'5 Stars': 5511, '4 Stars': 6179, '3 Stars': 2705, '2 Stars': 683, '1 Star': 405}"
Instruments in the Redeemer's Hands: People in Need of Change Helping People in Need of Change,0875526071,9780875526072,0875526071,2002.0,Paul David Tripp,376,"['Counselling', 'Christian', 'Christian Living', 'Theology', 'Nonfiction', 'Christianity', 'Faith']",9715,4.38,"{'5 Stars': 5564, '4 Stars': 2803, '3 Stars': 955, '2 Stars': 244, '1 Star': 149}"
The Ethics of Ambiguity,080650160,9780806501604,080650160X,1947.0,Simone de Beauvoir,162,"['Philosophy', 'Nonfiction', 'Feminism', 'Classics', 'France', 'Theory', 'Essays']",7640,4.18,"{'5 Stars': 3268, '4 Stars': 2876, '3 Stars': 1163, '2 Stars': 234, '1 Star': 99}"
"Diary of a Philosophy Student: Volume 1, 1926-27",0252031423,9780252031427,0252031423,2006.0,Simone de Beauvoir,392,"['Philosophy', 'Nonfiction', 'Diary']",44,4.39,"{'5 Stars': 24, '4 Stars': 13, '3 Stars': 7, '2 Stars': 0, '1 Star': 0}"
The Post-American World,039306235,9780393062359,039306235X,2008.0,Fareed Zakaria,292,"['Nonfiction', 'Politics', 'History', 'Economics', 'International Relations', 'Political Science', 'Sociology']",12793,3.86,"{'5 Stars': 3266, '4 Stars': 5564, '3 Stars': 3110, '2 Stars': 638, '1 Star': 215}"
"On The Threshold: Home, Hardwood, and Holiness",0813342961,9780813342962,0813342961,2005.0,Elizabeth Jarrett Andrew,240,"['Memoir', 'Spirituality', 'Nonfiction', 'Autobiography']",33,3.85,"{'5 Stars': 9, '4 Stars': 13, '3 Stars': 8, '2 Stars': 3, '1 Star': 0}"
Muslim Character,isbn not found,isbn13 not found,B00H492904,1987.0,محمد الغزالي,177,"['Religion', 'Islam', 'Nonfiction', 'Philosophy', 'Spirituality', 'Self Help', 'Unfinished']",4393,4.39,"{'5 Stars': 2539, '4 Stars': 1236, '3 Stars': 460, '2 Stars': 96, '1 Star': 62}"
Desiring God: Meditations of a Christian Hedonist,1590521196,9781590521199,1590521196,1986.0,John      Piper,369,"['Christian', 'Theology', 'Christianity', 'Christian Living', 'Nonfiction', 'Faith', 'Religion']",46270,4.18,"{'5 Stars': 23500, '4 Stars': 13056, '3 Stars': 5879, '2 Stars': 1994, '1 Star': 1841}"
Will I Ever Be Good Enough? Healing the Daughters of Narcissistic Mothers,1416551328,9781416551324,1416551328,2008.0,Karyl McBride,272,"['Psychology', 'Self Help', 'Nonfiction', 'Mental Health', 'Audiobook', 'Parenting', 'Relationships']",11060,4.2,"{'5 Stars': 5116, '4 Stars': 3810, '3 Stars': 1554, '2 Stars': 375, '1 Star': 205}"
Evidence Not Seen: A Woman's Miraculous Faith in the Jungles of World War II,0060670207,9780060670207,0060670207,1988.0,Darlene Deibler Rose,224,"['Biography', 'Christian', 'Nonfiction', 'History', 'Memoir', 'World War II', 'Biography Memoir']",9352,4.51,"{'5 Stars': 6335, '4 Stars': 1982, '3 Stars': 661, '2 Stars': 225, '1 Star': 149}"
As You Wish: Inconceivable Tales from the Making of The Princess Bride,1476764026,9781476764023,1476764026,2014.0,Cary Elwes,259,"['Nonfiction', 'Memoir', 'Audiobook', 'Biography', 'Humor', 'Biography Memoir', 'Autobiography']",72451,4.18,"{'5 Stars': 31433, '4 Stars': 27365, '3 Stars': 10309, '2 Stars': 1968, '1 Star': 1376}"
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,0544272994,9780544272996,0544272994,2014.0,Randall Munroe,303,"['Nonfiction', 'Science', 'Humor', 'Audiobook', 'Physics', 'Comedy', 'Popular Science']",189493,4.14,"{'5 Stars': 82683, '4 Stars': 65072, '3 Stars': 30666, '2 Stars': 7531, '1 Star': 3541}"
"The Upward Spiral: Using Neuroscience to Reverse the Course of Depression, One Small Change at a Time",1626251207,9781626251205,1626251207,2015.0,Alex Korb,240,"['Psychology', 'Nonfiction', 'Self Help', 'Mental Health', 'Neuroscience', 'Science', 'Health']",6301,4.25,"{'5 Stars': 2881, '4 Stars': 2355, '3 Stars': 885, '2 Stars': 142, '1 Star': 38}"
"Red Scare: Blacklists, McCarthyism, and the Making of Modern America",1982141808,9781982141806,1982141808,2025.0,Clay Risen,480,"['History', 'Nonfiction', 'Politics', 'American History', 'Audiobook', 'United States', 'American']",358,4.2,"{'5 Stars': 143, '4 Stars': 147, '3 Stars': 66, '2 Stars': 2, '1 Star': 0}"
Lone Cowboy: My Life Story,1417917083,9781417917082,1417917083,1930.0,Will James,444,"['Biography', 'Westerns', 'Nonfiction', 'Animals']",111,4.34,"{'5 Stars': 62, '4 Stars': 30, '3 Stars': 15, '2 Stars': 3, '1 Star': 1}"
The Case for Faith: A Journalist Investigates the Toughest Objections to Christianity,0310234697,9780310234692,0310234697,2000.0,Lee Strobel,300,"['Christian', 'Nonfiction', 'Religion', 'Christianity', 'Faith', 'Theology', 'Christian Living']",37501,4.26,"{'5 Stars': 19491, '4 Stars': 11063, '3 Stars': 4982, '2 Stars': 1185, '1 Star': 780}"
"The Coconut Latitudes: Secrets, Storms, and Survival in the Caribbean",1631529013,9781631529016,1631529013,2014.0,Rita M. Gardner,226,"['Memoir', 'Nonfiction', 'Biography Memoir', 'Biography', 'Womens', 'Travel', 'History']",173,4.29,"{'5 Stars': 87, '4 Stars': 57, '3 Stars': 23, '2 Stars': 5, '1 Star': 1}"
Assuming Names: A Con Artist's Masquerade,1311789782,9781311789785,1311789782,2014.0,Tanya Thompson,280,"['Crime', 'Thriller', 'Memoir', 'Humor', 'Biography', 'Nonfiction', 'Book Club']",26549,3.66,"{'5 Stars': 9297, '4 Stars': 6892, '3 Stars': 5122, '2 Stars': 2558, '1 Star': 2680}"
"Same River, Twice: Putin's War on Women",0063435446,9780063435445,0063435446,2023.0,Sofi Oksanen,240,"['Nonfiction', 'Feminism', 'Politics', 'History', 'Essays', 'Ukraine', 'Audiobook']",1050,4.39,"{'5 Stars': 533, '4 Stars': 406, '3 Stars': 99, '2 Stars': 9, '1 Star': 3}"
Boudicca: Britain's Queen of the Iceni,isbn not found,isbn13 not found,B0887JDV4D,2014.0,Laurel A. Rockefeller,31,"['History', 'Nonfiction', 'Biography', 'Historical']",88,3.77,"{'5 Stars': 28, '4 Stars': 25, '3 Stars': 26, '2 Stars': 5, '1 Star': 4}"
Imagine: The Art and Science of Creativity,1921921587,9781921921582,B007KGA3ZO,2012.0,Jonah Lehrer,224,"['Nonfiction', 'Psychology', 'Science', 'Business', 'Art', 'Self Help', 'Writing']",51440,3.96,"{'5 Stars': 20945, '4 Stars': 15086, '3 Stars': 10142, '2 Stars': 3159, '1 Star': 2108}"
What I Know for Sure,1250054052,9781250054050,1250054052,2014.0,Oprah Winfrey,228,"['Nonfiction', 'Self Help', 'Audiobook', 'Memoir', 'Biography', 'Personal Development', 'Inspirational']",46193,4.13,"{'5 Stars': 20293, '4 Stars': 15302, '3 Stars': 7923, '2 Stars': 1886, '1 Star': 789}"
Hold Me Tight: Seven Conversations for a Lifetime of Love,031611300,9780316113007,031611300X,2008.0,Sue Johnson,300,"['Relationships', 'Nonfiction', 'Psychology', 'Self Help', 'Marriage', 'Love', 'Counselling']",20979,4.12,"{'5 Stars': 8782, '4 Stars': 7537, '3 Stars': 3373, '2 Stars': 913, '1 Star': 374}"
History of Islamic Philosophy,0415259347,9780415259347,0415259347,1996.0,Seyyed Hossein Nasr,1232,"['Philosophy', 'Islam', 'Religion', 'History', 'Nonfiction', 'Spirituality', 'Theology']",113,4.08,"{'5 Stars': 56, '4 Stars': 28, '3 Stars': 17, '2 Stars': 6, '1 Star': 6}"
