book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
The Day of the Scorpion,0226743411,9780226743417,0226743411,1968.0,Paul Scott,493,"['Historical Fiction', 'Fiction', 'India', 'Historical', '20th Century', 'Classics', 'Literature']",1729,4.29,"{'5 Stars': 838, '4 Stars': 623, '3 Stars': 221, '2 Stars': 28, '1 Star': 19}"
Pollyanna,0689849109,9780689849107,0689849109,1913.0,Eleanor H. Porter,304,"['Classics', 'Fiction', 'Childrens', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Audiobook']",90043,4.01,"{'5 Stars': 35298, '4 Stars': 28913, '3 Stars': 19482, '2 Stars': 4529, '1 Star': 1821}"
The Art of Love,0375761179,9780375761171,0375761179,,Ovid,199,"['Poetry', 'Classics', 'Philosophy', 'Nonfiction', 'Romance', 'Mythology', 'Literature']",7203,3.72,"{'5 Stars': 1943, '4 Stars': 2397, '3 Stars': 1994, '2 Stars': 624, '1 Star': 245}"
The Real Mother Goose,0590225170,9780590225175,0590225170,1916.0,Blanche Fisher Wright,128,"['Childrens', 'Poetry', 'Picture Books', 'Classics', 'Fiction', 'Nursery Rhymes', 'Fantasy']",36250,4.33,"{'5 Stars': 20459, '4 Stars': 9008, '3 Stars': 5345, '2 Stars': 995, '1 Star': 443}"
The Battle of Chibi,1453751858,9781453751855,1453751858,2010.0,Hock G. Tjoa,332,"['China', 'Classics', 'Adventure']",45,4.09,"{'5 Stars': 11, '4 Stars': 27, '3 Stars': 7, '2 Stars': 0, '1 Star': 0}"
Norstrilia,0345323009,9780345323002,0345323009,1975.0,Cordwainer Smith,277,"['Science Fiction', 'Fiction', 'Fantasy', 'Speculative Fiction', 'Space Opera', 'Science Fiction Fantasy', 'Classics']",2816,3.99,"{'5 Stars': 1027, '4 Stars': 988, '3 Stars': 587, '2 Stars': 167, '1 Star': 47}"
No Exit and Three Other Plays,isbn not found,isbn13 not found,asin not found,1947.0,Jean-Paul Sartre,275,"['Plays', 'Philosophy', 'Fiction', 'Classics', 'Drama', 'France', 'Theatre']",29733,4.08,"{'5 Stars': 11292, '4 Stars': 11542, '3 Stars': 5399, '2 Stars': 1117, '1 Star': 383}"
Comet in Moominland,0713628278,9780713628272,0713628278,1946.0,Tove Jansson,192,"['Fantasy', 'Fiction', 'Childrens', 'Classics', 'Finnish Literature', 'Middle Grade', 'Adventure']",21457,4.24,"{'5 Stars': 9723, '4 Stars': 8127, '3 Stars': 2917, '2 Stars': 500, '1 Star': 190}"
A Strange Manuscript found in a Copper Cylinder,0773521674,9780773521674,0773521674,1888.0,James De Mille,460,"['Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Adventure', 'Canada', '19th Century']",956,3.29,"{'5 Stars': 121, '4 Stars': 268, '3 Stars': 374, '2 Stars': 151, '1 Star': 42}"
Basil of Baker Street,0671702874,9780671702878,0671702874,1958.0,Eve Titus,112,"['Mystery', 'Childrens', 'Fiction', 'Middle Grade', 'Animals', 'Classics', 'Audiobook']",2662,3.92,"{'5 Stars': 805, '4 Stars': 1004, '3 Stars': 707, '2 Stars': 120, '1 Star': 26}"
Friends And Heroes,1408451492,9781408451496,1408451492,1965.0,Olivia Manning,MP3 Book,"['Fiction', 'Historical Fiction', 'British Literature', 'Classics', 'Greece', 'War', 'Audiobook']",767,4.04,"{'5 Stars': 251, '4 Stars': 326, '3 Stars': 166, '2 Stars': 19, '1 Star': 5}"
"Tinker, Tailor, Soldier, Spy",isbn not found,isbn13 not found,asin not found,1974.0,John Le Carré,381,"['Fiction', 'Mystery', 'Thriller', 'Espionage', 'Classics', 'Mystery Thriller', 'Crime']",101502,4.06,"{'5 Stars': 40261, '4 Stars': 36722, '3 Stars': 17063, '2 Stars': 5198, '1 Star': 2258}"
The Horse Whisperer,0593038894,9780593038895,0593038894,1995.0,Nicholas Evans,352,"['Fiction', 'Romance', 'Animals', 'Horses', 'Contemporary', 'Drama', 'Classics']",60480,3.85,"{'5 Stars': 18184, '4 Stars': 21937, '3 Stars': 15010, '2 Stars': 4097, '1 Star': 1252}"
"The Lion, the Witch and the Wardrobe",isbn not found,isbn13 not found,B000QQKTGI,1950.0,C.S. Lewis,206,"['Classics', 'Middle Grade', 'Adventure', 'Childrens', 'Audiobook', 'Magic', 'Science Fiction Fantasy']",3022700,4.24,"{'5 Stars': 1487467, '4 Stars': 943478, '3 Stars': 457673, '2 Stars': 96313, '1 Star': 37769}"
Perelandra,0007157169,9780007157167,0007157169,1943.0,C.S. Lewis,314,"['Fiction', 'Science Fiction', 'Fantasy', 'Christian', 'Classics', 'Christian Fiction', 'Science Fiction Fantasy']",57805,4.01,"{'5 Stars': 22233, '4 Stars': 19320, '3 Stars': 11743, '2 Stars': 3550, '1 Star': 959}"
That Hideous Strength,0007157177,9780007157174,0007157177,1945.0,C.S. Lewis,534,"['Fiction', 'Science Fiction', 'Fantasy', 'Christian', 'Classics', 'Christian Fiction', 'Science Fiction Fantasy']",44076,3.93,"{'5 Stars': 15799, '4 Stars': 14370, '3 Stars': 9791, '2 Stars': 3104, '1 Star': 1012}"
Silence: A Fable,isbn not found,isbn13 not found,B004H8FZU6,1838.0,Edgar Allan Poe,4,"['Short Stories', 'Classics', 'Horror', 'Fiction', 'Poetry', 'Fantasy', 'Gothic']",1573,3.24,"{'5 Stars': 238, '4 Stars': 367, '3 Stars': 599, '2 Stars': 279, '1 Star': 90}"
The Secret of Shadow Ranch,000692526,9780006925262,000692526X,1931.0,Carolyn Keene,160,"['Mystery', 'Young Adult', 'Fiction', 'Childrens', 'Classics', 'Middle Grade', 'Mystery Thriller']",22075,3.95,"{'5 Stars': 7309, '4 Stars': 7524, '3 Stars': 6204, '2 Stars': 887, '1 Star': 151}"
The Reader,0375408266,9780375408267,0375408266,1995.0,Bernhard Schlink,216,"['Fiction', 'Historical Fiction', 'Classics', 'German Literature', 'Romance', 'Holocaust', 'Historical']",224291,3.78,"{'5 Stars': 55862, '4 Stars': 88633, '3 Stars': 59528, '2 Stars': 15916, '1 Star': 4352}"
The Cat That Walked by Himself: And Other Stories,0712358099,9780712358095,0712358099,2010.0,Rudyard Kipling,72,"['Classics', 'Fiction', 'Short Stories', 'Childrens', 'Cats', 'Animals', 'Fantasy']",876,3.89,"{'5 Stars': 278, '4 Stars': 311, '3 Stars': 214, '2 Stars': 59, '1 Star': 14}"
The Coming Race,143461672,9781434616722,143461672X,1871.0,Edward Bulwer-Lytton,148,"['Science Fiction', 'Fiction', 'Classics', 'Fantasy', '19th Century', 'Literature', 'Occult']",1709,3.25,"{'5 Stars': 262, '4 Stars': 430, '3 Stars': 600, '2 Stars': 315, '1 Star': 102}"
Nectar in a Sieve,0451528239,9780451528230,0451528239,1954.0,Kamala Markandaya,186,"['Fiction', 'Classics', 'India', 'Historical Fiction', 'School', 'Read For School', 'Indian Literature']",10662,3.69,"{'5 Stars': 2488, '4 Stars': 3943, '3 Stars': 2973, '2 Stars': 926, '1 Star': 332}"
The Lost World,0812967259,9780812967258,0812967259,1912.0,Arthur Conan Doyle,272,"['Classics', 'Science Fiction', 'Fiction', 'Adventure', 'Fantasy', 'Audiobook', 'Dinosaurs']",70770,3.93,"{'5 Stars': 21758, '4 Stars': 26915, '3 Stars': 18012, '2 Stars': 3364, '1 Star': 721}"
Harrison Bergeron,isbn not found,isbn13 not found,B0DLTB6TVG,1961.0,Kurt Vonnegut Jr.,9,"['Short Stories', 'Fiction', 'Science Fiction', 'Classics', 'Dystopia', 'School', 'Read For School']",21654,4.14,"{'5 Stars': 9174, '4 Stars': 7796, '3 Stars': 3523, '2 Stars': 843, '1 Star': 318}"
The Haunter of the Dark,isbn not found,isbn13 not found,B0DN1F1N2Z,1935.0,H.P. Lovecraft,31,"['Horror', 'Short Stories', 'Fiction', 'Lovecraftian', 'Fantasy', 'Classics', 'Weird Fiction']",4498,3.94,"{'5 Stars': 1432, '4 Stars': 1685, '3 Stars': 1100, '2 Stars': 245, '1 Star': 36}"
Musashi,4770019572,9784770019578,4770019572,1935.0,Eiji Yoshikawa,970,"['Fiction', 'Historical Fiction', 'Japan', 'Classics', 'Japanese Literature', 'Historical', 'Novels']",22571,4.47,"{'5 Stars': 13867, '4 Stars': 6037, '3 Stars': 2116, '2 Stars': 421, '1 Star': 130}"
Musashi Book One: The Way of the Samurai,0671734830,9780671734831,0671734830,1935.0,Eiji Yoshikawa,341,"['Historical Fiction', 'Fiction', 'Japan', 'Historical', 'Classics', 'Japanese Literature', 'Literature']",1199,4.3,"{'5 Stars': 596, '4 Stars': 410, '3 Stars': 163, '2 Stars': 22, '1 Star': 8}"
Jane Eyre,0142437204,9780142437209,0142437204,1847.0,Charlotte Brontë,532,"['Classics', 'Fiction', 'Romance', 'Gothic', 'Historical Fiction', 'Literature', 'Historical']",2238810,4.15,"{'5 Stars': 1047292, '4 Stars': 696207, '3 Stars': 342662, '2 Stars': 99214, '1 Star': 53435}"
The Balloon Tree,1895565820,9781895565829,1895565820,1984.0,Phoebe Gilman,32,"['Picture Books', 'Childrens', 'Fantasy', 'Canada', 'Fiction', 'Fairy Tales', 'Classics']",1305,4.43,"{'5 Stars': 812, '4 Stars': 309, '3 Stars': 136, '2 Stars': 35, '1 Star': 13}"
The Far Pavilions,031215125,9780312151256,B004Y6MW0M,1978.0,M.M. Kaye,958,"['Historical Fiction', 'Fiction', 'India', 'Romance', 'Historical', 'Classics', 'Adventure']",44773,4.2,"{'5 Stars': 20625, '4 Stars': 15078, '3 Stars': 7071, '2 Stars': 1458, '1 Star': 541}"
Dark Ladies: Conjure Wife/Our Lady of Darkness,031286972,9780312869724,031286972X,1991.0,Fritz Leiber,352,"['Fantasy', 'Horror', 'Collections', 'Supernatural', 'Science Fiction', 'Classics', 'Novels']",347,3.95,"{'5 Stars': 107, '4 Stars': 136, '3 Stars': 88, '2 Stars': 13, '1 Star': 3}"
The Big Time,0312890788,9780312890780,0312890788,1958.0,Fritz Leiber,128,"['Science Fiction', 'Fiction', 'Time Travel', 'Hugo Awards', 'Classics', 'Audiobook', 'Fantasy']",4394,3.23,"{'5 Stars': 638, '4 Stars': 1164, '3 Stars': 1476, '2 Stars': 793, '1 Star': 323}"
The Elric Saga Part II,1568650418,9781568650418,1568650418,1979.0,Michael Moorcock,471,"['Fantasy', 'Fiction', 'Sword and Sorcery', 'Epic Fantasy', 'Science Fiction Fantasy', 'Science Fiction', 'Classics']",2866,4.18,"{'5 Stars': 1247, '4 Stars': 1020, '3 Stars': 495, '2 Stars': 76, '1 Star': 28}"
Why Didn't They Ask Evans?,0312981597,9780312981594,0312981597,1934.0,Agatha Christie,288,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Audiobook', 'Mystery Thriller', 'Detective']",37945,3.91,"{'5 Stars': 10611, '4 Stars': 15675, '3 Stars': 9579, '2 Stars': 1681, '1 Star': 399}"
N or M?,0007111452,9780007111459,0007111452,1941.0,Agatha Christie,304,"['Mystery', 'Fiction', 'Crime', 'Classics', 'Detective', 'Audiobook', 'Mystery Thriller']",28162,3.81,"{'5 Stars': 6993, '4 Stars': 11037, '3 Stars': 8208, '2 Stars': 1644, '1 Star': 280}"
A Boy’s Own Story,0375707409,9780375707407,0375707409,1982.0,Edmund White,218,"['Fiction', 'LGBT', 'Queer', 'Gay', 'Classics', 'Coming Of Age', 'Novels']",8888,3.71,"{'5 Stars': 2234, '4 Stars': 3126, '3 Stars': 2486, '2 Stars': 783, '1 Star': 259}"
Sleeping Beauty,0721409539,9780721409535,0721409539,1965.0,Ladybird Books,Mass Market Paperback,"['Childrens', 'Classics', 'Fairy Tales', 'Fantasy', 'Picture Books', 'Romance']",161,4.01,"{'5 Stars': 64, '4 Stars': 48, '3 Stars': 39, '2 Stars': 7, '1 Star': 3}"
The Mysterious Stranger,1573920398,9781573920391,1573920398,1916.0,Mark Twain,122,"['Fiction', 'Classics', 'Fantasy', 'Short Stories', 'Literature', 'American', 'Philosophy']",11254,4.12,"{'5 Stars': 4729, '4 Stars': 3936, '3 Stars': 1973, '2 Stars': 477, '1 Star': 139}"
The Outlander,0771092660,9780771092664,0771092660,1945.0,Germaine Guèvremont,312,"['Classics', 'Fiction', 'School', 'France', 'Roman', 'Canada', 'Read For School']",1701,2.75,"{'5 Stars': 107, '4 Stars': 317, '3 Stars': 585, '2 Stars': 429, '1 Star': 263}"
Tales of Unrest,2819910548,9782819910541,2819910548,1898.0,Joseph Conrad,261,"['Short Stories', 'Fiction', 'Classics', 'Adventure', 'Literature', '19th Century', 'Africa']",571,3.69,"{'5 Stars': 115, '4 Stars': 220, '3 Stars': 189, '2 Stars': 38, '1 Star': 9}"
The Diviners,0226469352,9780226469355,0226469352,1974.0,Margaret Laurence,390,"['Fiction', 'Canada', 'Classics', 'Canadian Literature', 'Historical Fiction', 'Literary Fiction', 'Novels']",7893,4.18,"{'5 Stars': 3495, '4 Stars': 2814, '3 Stars': 1198, '2 Stars': 285, '1 Star': 101}"
A Study in Scarlet,1420925539,9781420925531,1420925539,1887.0,Arthur Conan Doyle,123,"['Classics', 'Mystery', 'Fiction', 'Crime', 'Audiobook', 'Detective', 'Mystery Thriller']",478014,4.13,"{'5 Stars': 191502, '4 Stars': 183940, '3 Stars': 83507, '2 Stars': 13366, '1 Star': 5699}"
The Carnivorous Lamb,1551522306,9781551522302,1551522306,1975.0,Agustín Gómez Arcos,288,"['Fiction', 'LGBT', 'Queer', 'Historical Fiction', 'Classics', 'Gay', 'Spanish Literature']",1646,4.35,"{'5 Stars': 925, '4 Stars': 457, '3 Stars': 192, '2 Stars': 51, '1 Star': 21}"
The Collected Stories of Katherine Mansfield,isbn not found,isbn13 not found,asin not found,1945.0,Katherine Mansfield,663,"['Short Stories', 'Classics', 'Fiction', 'Literary Fiction', '20th Century', 'Literature', 'Womens']",2863,4.14,"{'5 Stars': 1178, '4 Stars': 1083, '3 Stars': 466, '2 Stars': 101, '1 Star': 35}"
Stone Soup,0590416022,9780590416023,0590416022,1971.0,Ann McGovern,32,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Folklore', 'Fairy Tales', 'Fantasy']",28891,4.3,"{'5 Stars': 15488, '4 Stars': 7775, '3 Stars': 4676, '2 Stars': 737, '1 Star': 215}"
The Forsyte Saga,0192838628,9780192838629,0192838628,1921.0,John Galsworthy,872,"['Fiction', 'Historical Fiction', 'Classics', 'British Literature', 'Literature', 'Romance', 'Historical']",20428,4.18,"{'5 Stars': 9292, '4 Stars': 6848, '3 Stars': 3271, '2 Stars': 716, '1 Star': 301}"
Northwest Passage,0892725427,9780892725427,0892725427,1937.0,Kenneth Roberts,712,"['Historical Fiction', 'Fiction', 'Classics', 'Adventure', 'Historical', 'American History', 'War']",3164,4.18,"{'5 Stars': 1374, '4 Stars': 1135, '3 Stars': 541, '2 Stars': 93, '1 Star': 21}"
Coup de Grâce,0374516316,9780374516314,0374516316,1939.0,Marguerite Yourcenar,151,"['Fiction', 'France', 'French Literature', 'Historical Fiction', 'Classics', 'War', 'Literature']",1880,3.68,"{'5 Stars': 414, '4 Stars': 687, '3 Stars': 574, '2 Stars': 166, '1 Star': 39}"
Mandy,0061131628,9780061131622,0061131628,1971.0,Julie Andrews Edwards,320,"['Fiction', 'Childrens', 'Middle Grade', 'Young Adult', 'Classics', 'Historical Fiction', 'Juvenile']",13387,4.27,"{'5 Stars': 6848, '4 Stars': 4070, '3 Stars': 1893, '2 Stars': 421, '1 Star': 155}"
The Necrophiliac,1550229435,9781550229431,1550229435,1972.0,Gabrielle Wittkop,92,"['Horror', 'Fiction', 'Classics', 'Gothic', 'France', 'Erotica', 'Novella']",3094,3.8,"{'5 Stars': 846, '4 Stars': 1199, '3 Stars': 719, '2 Stars': 229, '1 Star': 101}"
That Lady,0860684334,9780860684336,0860684334,1946.0,Kate O'Brien,393,"['Historical Fiction', 'Fiction', 'Classics', 'Irish Literature', 'Spanish Literature', 'Novels', 'Historical']",193,3.78,"{'5 Stars': 50, '4 Stars': 75, '3 Stars': 46, '2 Stars': 20, '1 Star': 2}"
The Last of the Really Great Whangdoodles,0060218053,9780060218058,0060218053,1974.0,Julie Andrews Edwards,209,"['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Adventure', 'Classics']",13832,4.25,"{'5 Stars': 7223, '4 Stars': 3854, '3 Stars': 2004, '2 Stars': 547, '1 Star': 204}"
The Country Mouse and the City Mouse; The Fox and the Crow; The Dog and His Bone,0307020754,9780307020758,B00072P5DS,1961.0,Patricia M. Scarry,22,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Animals', 'Fantasy', 'Short Stories']",12533,4.3,"{'5 Stars': 6959, '4 Stars': 2973, '3 Stars': 2171, '2 Stars': 322, '1 Star': 108}"
Where the Red Fern Grows,0375806814,9780375806810,0375806814,1961.0,Wilson Rawls,272,"['Classics', 'Fiction', 'Young Adult', 'Childrens', 'Historical Fiction', 'Middle Grade', 'Animals']",430265,4.12,"{'5 Stars': 193250, '4 Stars': 134669, '3 Stars': 73015, '2 Stars': 20287, '1 Star': 9044}"
Seven Moomintroll Books,isbn not found,isbn13 not found,B0DSZLGZJY,1945.0,Tove Jansson,1232,"['Childrens', 'Classics', 'Fantasy', 'Fiction', 'Short Stories', 'Scandinavian Literature', 'Fairy Tales']",587,4.57,"{'5 Stars': 422, '4 Stars': 104, '3 Stars': 42, '2 Stars': 11, '1 Star': 8}"
Summer of the Monkeys,0440415802,9780440415800,0440415802,1976.0,Wilson Rawls,288,"['Fiction', 'Young Adult', 'Classics', 'Historical Fiction', 'Childrens', 'Middle Grade', 'Animals']",15420,4.09,"{'5 Stars': 6392, '4 Stars': 5222, '3 Stars': 2913, '2 Stars': 615, '1 Star': 278}"
"Burn, Witch, Burn!",1849025479,9781849025478,1849025479,1933.0,A. Merritt,150,"['Horror', 'Fiction', 'Fantasy', 'Classics', 'Pulp', 'Witches', 'Mystery']",948,3.6,"{'5 Stars': 167, '4 Stars': 369, '3 Stars': 300, '2 Stars': 93, '1 Star': 19}"
Watch for a Tall White Sail,0899669123,9780899669120,0899669123,1948.0,Margaret E. Bell,222,"['Romance', 'Historical Fiction', 'Young Adult', 'Historical', 'Classics', 'Fiction', 'Juvenile']",104,3.89,"{'5 Stars': 36, '4 Stars': 37, '3 Stars': 20, '2 Stars': 6, '1 Star': 5}"
The World of Christopher Robin: The Complete When We Were Very Young and Now We Are Six,0525444483,9780525444480,0525444483,1926.0,A.A. Milne,256,"['Poetry', 'Classics', 'Childrens', 'Fiction', 'Fantasy', 'Audiobook', 'Literature']",1644,4.33,"{'5 Stars': 895, '4 Stars': 465, '3 Stars': 223, '2 Stars': 48, '1 Star': 13}"
Silverlock,0441012477,9780441012473,0441012477,1949.0,John Myers Myers,384,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'Humor', 'Mythology']",1595,3.92,"{'5 Stars': 594, '4 Stars': 483, '3 Stars': 355, '2 Stars': 118, '1 Star': 45}"
Uncanny Stories,1840224924,9781840224924,1840224924,1923.0,May Sinclair,216,"['Horror', 'Short Stories', 'Gothic', 'Fiction', 'Classics', 'Ghost Stories', 'Supernatural']",306,3.67,"{'5 Stars': 66, '4 Stars': 106, '3 Stars': 105, '2 Stars': 24, '1 Star': 5}"
A Mirror for Witches,0897331540,9780897331548,0897331540,1928.0,Esther Forbes,215,"['Fiction', 'Historical Fiction', 'Horror', 'Witches', 'Fantasy', 'Classics', 'Historical']",237,3.9,"{'5 Stars': 73, '4 Stars': 94, '3 Stars': 49, '2 Stars': 16, '1 Star': 5}"
Metropolis,1592249787,9781592249787,1592249787,1925.0,Thea von Harbou,236,"['Science Fiction', 'Classics', 'Fiction', 'Dystopia', 'Fantasy', 'Speculative Fiction', 'German Literature']",1928,3.51,"{'5 Stars': 417, '4 Stars': 576, '3 Stars': 603, '2 Stars': 243, '1 Star': 89}"
La reina estrangulada,9684970587,9789684970588,9684970587,1955.0,Unknown,230,"['Historical Fiction', 'Fiction', 'Historical', 'France', 'Medieval', 'Classics', 'Fantasy']",12164,4.17,"{'5 Stars': 4554, '4 Stars': 5377, '3 Stars': 1991, '2 Stars': 206, '1 Star': 36}"
Ballet Shoes,0679847596,9780679847595,0679847596,1936.0,Noel Streatfeild,189,"['Classics', 'Childrens', 'Fiction', 'Middle Grade', 'Historical Fiction', 'Young Adult', 'Audiobook']",37827,4.07,"{'5 Stars': 15365, '4 Stars': 12854, '3 Stars': 7296, '2 Stars': 1582, '1 Star': 730}"
Oliver Wiswell,0892724684,9780892724680,0892724684,1940.0,Kenneth Roberts,836,"['Historical Fiction', 'Fiction', 'American Revolution', 'American History', 'Classics', 'Historical', 'War']",496,4.27,"{'5 Stars': 236, '4 Stars': 181, '3 Stars': 61, '2 Stars': 13, '1 Star': 5}"
Freaky Friday,059011848,9780590118484,059011848X,1972.0,Mary Rodgers,154,"['Fiction', 'Young Adult', 'Fantasy', 'Childrens', 'Middle Grade', 'Classics', 'Humor']",8863,3.68,"{'5 Stars': 2350, '4 Stars': 2595, '3 Stars': 2857, '2 Stars': 842, '1 Star': 219}"
The Merry Wives of Windsor,1419172662,9781419172663,1419172662,1597.0,William Shakespeare,156,"['Classics', 'Plays', 'Drama', 'Fiction', 'Theatre', 'Literature', 'Poetry']",13949,3.55,"{'5 Stars': 2788, '4 Stars': 4480, '3 Stars': 4680, '2 Stars': 1557, '1 Star': 444}"
All's Well That Ends Well,0743484975,9780743484978,0743484975,1604.0,William Shakespeare,282,"['Classics', 'Plays', 'Drama', 'Fiction', 'Theatre', 'Literature', 'Poetry']",19507,3.6,"{'5 Stars': 4069, '4 Stars': 6359, '3 Stars': 6768, '2 Stars': 1846, '1 Star': 465}"
Timon of Athens,0192814974,9780192814975,0192814974,1605.0,William Shakespeare,384,"['Plays', 'Classics', 'Drama', 'Fiction', 'Theatre', 'Poetry', 'Literature']",7580,3.44,"{'5 Stars': 1421, '4 Stars': 2224, '3 Stars': 2568, '2 Stars': 1036, '1 Star': 331}"
Pericles,074327329,9780743273299,074327329X,1608.0,William Shakespeare,247,"['Plays', 'Classics', 'Drama', 'Fiction', 'Theatre', 'Poetry', 'Literature']",8729,3.45,"{'5 Stars': 1581, '4 Stars': 2643, '3 Stars': 2955, '2 Stars': 1190, '1 Star': 360}"
Antony and Cleopatra,0743482859,9780743482851,0743482859,1606.0,William Shakespeare,336,"['Classics', 'Plays', 'Drama', 'Fiction', 'Historical Fiction', 'Romance', 'Literature']",42423,3.71,"{'5 Stars': 9847, '4 Stars': 15110, '3 Stars': 13365, '2 Stars': 3366, '1 Star': 735}"
Enemy Mine,0595309763,9780595309764,0595309763,1979.0,Barry B. Longyear,96,"['Science Fiction', 'Fiction', 'Aliens', 'Speculative Fiction', 'Fantasy', 'Classics', 'Science Fiction Fantasy']",1494,4.21,"{'5 Stars': 645, '4 Stars': 573, '3 Stars': 230, '2 Stars': 40, '1 Star': 6}"
The Forty-Five Guardsmen,1428082328,9781428082328,1428082328,1847.0,Alexandre Dumas,616,"['Classics', 'Historical Fiction', 'Fiction', 'France', 'French Literature', 'Historical', 'Adventure']",1443,3.99,"{'5 Stars': 474, '4 Stars': 563, '3 Stars': 336, '2 Stars': 61, '1 Star': 9}"
The Art of War,isbn not found,isbn13 not found,B004TVXZ3K,401.0,Sun Tzu,170,"['Classics', 'Nonfiction', 'Philosophy', 'History', 'War', 'Politics', 'Business']",543600,3.95,"{'5 Stars': 190412, '4 Stars': 184629, '3 Stars': 128050, '2 Stars': 31803, '1 Star': 8706}"
The Foot Book: Dr. Seuss's Wacky Book of Opposites,0679882804,9780679882800,0679882804,1968.0,Dr. Seuss,24,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Humor', 'Kids']",34236,4.07,"{'5 Stars': 15446, '4 Stars': 8744, '3 Stars': 7557, '2 Stars': 1873, '1 Star': 616}"
The Sneetches and Other Stories,0007158505,9780007158508,0007158505,1961.0,Dr. Seuss,68,"['Picture Books', 'Childrens', 'Fiction', 'Classics', 'Poetry', 'Fantasy', 'Humor']",65715,4.31,"{'5 Stars': 36282, '4 Stars': 17352, '3 Stars': 9192, '2 Stars': 1957, '1 Star': 932}"
Fox in Socks,0007158475,9780007158478,0007158475,1965.0,Dr. Seuss,64,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Humor', 'Fantasy']",66011,4.11,"{'5 Stars': 31608, '4 Stars': 16562, '3 Stars': 12829, '2 Stars': 3596, '1 Star': 1416}"
Mr. Brown Can Moo! Can You?,0007169914,9780007169917,0007169914,1970.0,Dr. Seuss,32,"['Childrens', 'Picture Books', 'Fiction', 'Classics', 'Poetry', 'Animals', 'Kids']",54971,4.14,"{'5 Stars': 26412, '4 Stars': 14078, '3 Stars': 10887, '2 Stars': 2728, '1 Star': 866}"
Le Merveilleux Voyage de Nils Holgersson à travers La Suède,286869635,9782868696359,286869635X,1906.0,Selma Lagerlöf,650,"['Classics', 'Fiction', 'Fantasy', 'Childrens', 'Adventure', 'Swedish Literature', 'Nobel Prize']",12394,4.03,"{'5 Stars': 4776, '4 Stars': 4217, '3 Stars': 2611, '2 Stars': 615, '1 Star': 175}"
The Female Quixote,1101493607,9781101493601,B0049U4IXC,1752.0,Charlotte Lennox,528,"['Classics', 'Fiction', '18th Century', 'Romance', 'Humor', 'British Literature', 'Historical Fiction']",3061,3.52,"{'5 Stars': 658, '4 Stars': 918, '3 Stars': 980, '2 Stars': 370, '1 Star': 135}"
Carrie,1416524304,9781416524304,1416524304,1974.0,Stephen        King,272,"['Horror', 'Fiction', 'Thriller', 'Classics', 'Fantasy', 'Paranormal', 'Supernatural']",804062,3.99,"{'5 Stars': 272434, '4 Stars': 305002, '3 Stars': 182054, '2 Stars': 34996, '1 Star': 9576}"
Dear Mr. Henshaw,0380709589,9780380709588,0380709589,1983.0,Beverly Cleary,134,"['Fiction', 'Childrens', 'Middle Grade', 'Realistic Fiction', 'Young Adult', 'Classics', 'Juvenile']",41574,3.79,"{'5 Stars': 12343, '4 Stars': 13556, '3 Stars': 11338, '2 Stars': 3163, '1 Star': 1174}"
"Sarah, Plain and Tall",0618062416,9780618062416,0618062416,1985.0,Patricia MacLachlan,64,"['Historical Fiction', 'Childrens', 'Fiction', 'Classics', 'Middle Grade', 'Young Adult', 'Historical']",89006,3.84,"{'5 Stars': 27874, '4 Stars': 29272, '3 Stars': 23432, '2 Stars': 6370, '1 Star': 2058}"
A Voyage to Arcturus,0803280041,9780803280045,0803280041,1920.0,David  Lindsay,274,"['Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Philosophy', 'Novels', 'Science Fiction Fantasy']",3784,3.54,"{'5 Stars': 976, '4 Stars': 1054, '3 Stars': 1020, '2 Stars': 507, '1 Star': 227}"
Experience,0986778907,9780986778902,0986778907,2016.0,Meg Kerr,314,"['Fiction', 'Historical Fiction', 'Classics']",94,3.9,"{'5 Stars': 30, '4 Stars': 33, '3 Stars': 23, '2 Stars': 8, '1 Star': 0}"
The Ice People,0688018602,9780688018603,0688018602,1968.0,René Barjavel,182,"['Science Fiction', 'France', 'Fiction', 'Classics', 'Roman', 'Romance', 'French Literature']",16080,4.03,"{'5 Stars': 6783, '4 Stars': 5012, '3 Stars': 2779, '2 Stars': 1054, '1 Star': 452}"
Ravage,207039428,9782070394289,207039428X,1943.0,René Barjavel,368,"['Science Fiction', 'Fiction', 'France', 'Roman', 'Dystopia', 'Classics', 'French Literature']",5039,3.59,"{'5 Stars': 1292, '4 Stars': 1623, '3 Stars': 1206, '2 Stars': 581, '1 Star': 337}"
