book_title,isbn,isbn13,asin,year_first_published,author,num_pages,genres,num_ratings,average_rating,rating_distribution
Harry Potter and the Half-Blood Prince,isbn not found,isbn13 not found,B0056T1OH8,2005.0,J.K. Rowling,652,"['Fantasy', 'Fiction', 'Young Adult', 'Magic', 'Audiobook', 'Childrens', 'Adventure']",3531552,4.58,"{'5 Stars': 2409937, '4 Stars': 830160, '3 Stars': 234384, '2 Stars': 38068, '1 Star': 19003}"
Interred with Their Bones,0525949704,9780525949701,0525949704,2007.0,Jennifer Lee Carrell,432,"['Mystery', 'Fiction', 'Historical Fiction', 'Thriller', 'Mystery Thriller', 'Crime', 'Adventure']",7933,3.43,"{'5 Stars': 1330, '4 Stars': 2486, '3 Stars': 2702, '2 Stars': 1095, '1 Star': 320}"
The Magic Goes Away,0441515460,9780441515462,0441515460,1978.0,Larry Niven,212,"['Fantasy', 'Science Fiction', 'Fiction', 'Novels', 'Science Fiction Fantasy', 'Adventure', 'Speculative Fiction']",1806,3.66,"{'5 Stars': 367, '4 Stars': 654, '3 Stars': 613, '2 Stars': 150, '1 Star': 22}"
The Paradox Men,0450029964,9780450029967,0450029964,1949.0,Charles L. Harness,159,"['Science Fiction', 'Fiction', 'Time Travel', 'Space Opera', 'Science Fiction Fantasy', 'Novels', 'Adventure']",395,3.64,"{'5 Stars': 77, '4 Stars': 152, '3 Stars': 119, '2 Stars': 39, '1 Star': 8}"
The Emperor's Edge,isbn not found,isbn13 not found,B0DWTQQBQD,2010.0,Lindsay Buroker,324,"['Fantasy', 'Steampunk', 'Fiction', 'Adventure', 'Mystery', 'Magic', 'Romance']",15741,4.05,"{'5 Stars': 5909, '4 Stars': 5967, '3 Stars': 2879, '2 Stars': 710, '1 Star': 276}"
The Battle of Chibi,1453751858,9781453751855,1453751858,2010.0,Hock G. Tjoa,332,"['China', 'Classics', 'Adventure']",45,4.09,"{'5 Stars': 11, '4 Stars': 27, '3 Stars': 7, '2 Stars': 0, '1 Star': 0}"
Fallen Angels,0743435826,9780743435826,0743435826,1991.0,Larry Niven,368,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Adventure', 'Space', 'Technology']",2386,3.55,"{'5 Stars': 481, '4 Stars': 764, '3 Stars': 811, '2 Stars': 244, '1 Star': 86}"
Comet in Moominland,0713628278,9780713628272,0713628278,1946.0,Tove Jansson,192,"['Fantasy', 'Fiction', 'Childrens', 'Classics', 'Finnish Literature', 'Middle Grade', 'Adventure']",21457,4.24,"{'5 Stars': 9723, '4 Stars': 8127, '3 Stars': 2917, '2 Stars': 500, '1 Star': 190}"
Epic,0670061794,9780670061792,0670061794,2004.0,Conor Kostick,384,"['Fantasy', 'Science Fiction', 'Young Adult', 'Dystopia', 'Fiction', 'Adventure', 'Teen']",6775,3.96,"{'5 Stars': 2514, '4 Stars': 2268, '3 Stars': 1386, '2 Stars': 440, '1 Star': 167}"
A Strange Manuscript found in a Copper Cylinder,0773521674,9780773521674,0773521674,1888.0,James De Mille,460,"['Science Fiction', 'Fantasy', 'Fiction', 'Classics', 'Adventure', 'Canada', '19th Century']",956,3.29,"{'5 Stars': 121, '4 Stars': 268, '3 Stars': 374, '2 Stars': 151, '1 Star': 42}"
Wisdom's Kiss,0547566875,9780547566870,0547566875,2011.0,Catherine Gilbert Murdock,314,"['Fantasy', 'Young Adult', 'Romance', 'Fairy Tales', 'Fiction', 'Adventure', 'Teen']",1605,3.1,"{'5 Stars': 201, '4 Stars': 354, '3 Stars': 588, '2 Stars': 322, '1 Star': 140}"
Dragon Rider,190444248,9781904442486,B00307G8D8,1997.0,Cornelia Funke,527,"['Fantasy', 'Dragons', 'Young Adult', 'Fiction', 'Middle Grade', 'Childrens', 'Adventure']",84954,4.0,"{'5 Stars': 31927, '4 Stars': 27943, '3 Stars': 19207, '2 Stars': 4535, '1 Star': 1342}"
The Sea of Trolls,0689867468,9780689867460,0689867468,2004.0,Nancy Farmer,459,"['Fantasy', 'Young Adult', 'Fiction', 'Mythology', 'Historical Fiction', 'Adventure', 'Middle Grade']",16199,4.03,"{'5 Stars': 5895, '4 Stars': 6065, '3 Stars': 3280, '2 Stars': 703, '1 Star': 256}"
The Secret Crusade,0441020992,9780441020997,0441020992,2011.0,Oliver Bowden,453,"['Fantasy', 'Historical Fiction', 'Fiction', 'Adventure', 'Video Games', 'Historical', 'Science Fiction']",9643,4.0,"{'5 Stars': 3606, '4 Stars': 3271, '3 Stars': 2086, '2 Stars': 530, '1 Star': 150}"
"Au Revoir, Crazy European Chick",0547577389,9780547577388,0547577389,2011.0,Joe Schreiber,190,"['Young Adult', 'Adventure', 'Contemporary', 'Mystery', 'Fiction', 'Teen', 'Realistic Fiction']",4978,3.59,"{'5 Stars': 1101, '4 Stars': 1702, '3 Stars': 1449, '2 Stars': 489, '1 Star': 237}"
Fall of the White Ship Avatar,0345329198,9780345329196,0345329198,1986.0,Brian Daley,356,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Fantasy', 'Adventure']",397,4.14,"{'5 Stars': 156, '4 Stars': 158, '3 Stars': 70, '2 Stars': 10, '1 Star': 3}"
The New Teen Titans Omnibus Vol. 1,140123108,9781401231088,140123108X,1982.0,Marv Wolfman,679,"['Comics', 'Dc Comics', 'Graphic Novels', 'Comic Book', 'Graphic Novels Comics', 'Superheroes', 'Adventure']",387,4.31,"{'5 Stars': 188, '4 Stars': 141, '3 Stars': 49, '2 Stars': 8, '1 Star': 1}"
H.I.V.E. Higher Institute of Villainous Education,1416935711,9781416935711,1416935711,2006.0,Mark Walden,320,"['Young Adult', 'Science Fiction', 'Adventure', 'Fiction', 'Fantasy', 'Middle Grade', 'Action']",15218,4.07,"{'5 Stars': 6307, '4 Stars': 5033, '3 Stars': 2864, '2 Stars': 693, '1 Star': 321}"
River of Blue Fire,0886778441,9780886778446,0886778441,1998.0,Tad Williams,675,"['Fantasy', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Science Fiction Fantasy', 'Audiobook', 'Adventure']",16717,4.04,"{'5 Stars': 5913, '4 Stars': 6616, '3 Stars': 3277, '2 Stars': 742, '1 Star': 169}"
Mountain of Black Glass,0886779065,9780886779061,0886779065,1999.0,Tad Williams,749,"['Fantasy', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Science Fiction Fantasy', 'Audiobook', 'Adventure']",16311,4.08,"{'5 Stars': 6143, '4 Stars': 6281, '3 Stars': 3060, '2 Stars': 642, '1 Star': 185}"
"The Lion, the Witch and the Wardrobe",isbn not found,isbn13 not found,B000QQKTGI,1950.0,C.S. Lewis,206,"['Classics', 'Middle Grade', 'Adventure', 'Childrens', 'Audiobook', 'Magic', 'Science Fiction Fantasy']",3022700,4.24,"{'5 Stars': 1487467, '4 Stars': 943478, '3 Stars': 457673, '2 Stars': 96313, '1 Star': 37769}"
Sea of Silver Light,0641645473,9780641645471,0641645473,2001.0,Tad Williams,688,"['Fantasy', 'Science Fiction', 'Fiction', 'Cyberpunk', 'Science Fiction Fantasy', 'Audiobook', 'Adventure']",14673,4.15,"{'5 Stars': 6267, '4 Stars': 5217, '3 Stars': 2466, '2 Stars': 564, '1 Star': 159}"
The Case of the Vanishing Boy,0671560069,9780671560065,0671560069,1979.0,Alexander Key,213,"['Science Fiction', 'Young Adult', 'Fantasy', 'Fiction', 'Adventure', 'Childrens', 'Middle Grade']",201,4.16,"{'5 Stars': 89, '4 Stars': 71, '3 Stars': 29, '2 Stars': 9, '1 Star': 3}"
Turn Right at Machu Picchu: Rediscovering the Lost City One Step at a Time,0525952241,9780525952244,0525952241,2011.0,Mark Adams,333,"['Travel', 'Nonfiction', 'History', 'Adventure', 'Memoir', 'Biography', 'Book Club']",20316,3.85,"{'5 Stars': 5028, '4 Stars': 8780, '3 Stars': 5245, '2 Stars': 949, '1 Star': 314}"
The Snail and the Whale,033398224,9780333982242,B005OQS7QO,2003.0,Julia Donaldson,32,"['Picture Books', 'Childrens', 'Animals', 'Friendship', 'Fiction', 'Adventure', 'Poetry']",10079,4.38,"{'5 Stars': 5685, '4 Stars': 2906, '3 Stars': 1229, '2 Stars': 192, '1 Star': 67}"
Stone of Farewell,0886774357,9780886774356,0886774357,1990.0,Tad Williams,589,"['Fantasy', 'Fiction', 'Epic Fantasy', 'High Fantasy', 'Science Fiction Fantasy', 'Adventure', 'Young Adult']",51524,4.1,"{'5 Stars': 20022, '4 Stars': 19966, '3 Stars': 8923, '2 Stars': 1951, '1 Star': 662}"
Invasion,1401685099,9781401685096,B004GB0OPU,2010.0,Jon S. Lewis,337,"['Young Adult', 'Science Fiction', 'Fantasy', 'Aliens', 'Adventure', 'Christian Fiction', 'Fiction']",1524,3.7,"{'5 Stars': 401, '4 Stars': 526, '3 Stars': 397, '2 Stars': 143, '1 Star': 57}"
The Lost World,0812967259,9780812967258,0812967259,1912.0,Arthur Conan Doyle,272,"['Classics', 'Science Fiction', 'Fiction', 'Adventure', 'Fantasy', 'Audiobook', 'Dinosaurs']",70770,3.93,"{'5 Stars': 21758, '4 Stars': 26915, '3 Stars': 18012, '2 Stars': 3364, '1 Star': 721}"
Froi of the Exiles,0670076082,9780670076086,0670076082,2011.0,Melina Marchetta,593,"['Fantasy', 'Young Adult', 'Romance', 'High Fantasy', 'Fiction', 'Young Adult Fantasy', 'Adventure']",17129,4.29,"{'5 Stars': 9050, '4 Stars': 5162, '3 Stars': 2034, '2 Stars': 569, '1 Star': 314}"
Quintana of Charyn,0670076244,9780670076246,0670076244,2012.0,Melina Marchetta,516,"['Fantasy', 'Young Adult', 'Romance', 'High Fantasy', 'Fiction', 'Young Adult Fantasy', 'Adventure']",14623,4.32,"{'5 Stars': 8196, '4 Stars': 4021, '3 Stars': 1608, '2 Stars': 460, '1 Star': 338}"
Cassidy Jones and the Secret Formula,isbn not found,isbn13 not found,asin not found,2010.0,Elise Stokes,314,"['Young Adult', 'Mystery', 'Science Fiction', 'Superheroes', 'Fantasy', 'Adventure', 'Paranormal']",1229,4.07,"{'5 Stars': 510, '4 Stars': 403, '3 Stars': 230, '2 Stars': 60, '1 Star': 26}"
Storybound,0062020528,9780062020529,0062020528,2012.0,Marissa Burt,403,"['Fantasy', 'Middle Grade', 'Young Adult', 'Fairy Tales', 'Fiction', 'Childrens', 'Adventure']",5398,3.87,"{'5 Stars': 1855, '4 Stars': 1693, '3 Stars': 1280, '2 Stars': 420, '1 Star': 150}"
The Measure of the Magic,0345484207,9780345484208,0345484207,2011.0,Terry Brooks,383,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Magic', 'High Fantasy', 'Science Fiction Fantasy', 'Adventure']",9029,4.06,"{'5 Stars': 3330, '4 Stars': 3425, '3 Stars': 1851, '2 Stars': 345, '1 Star': 78}"
Boy Overboard,0754079090,9780754079095,0754079090,2002.0,Morris Gleitzman,224,"['Childrens', 'Fiction', 'School', 'Young Adult', 'Middle Grade', 'Read For School', 'Adventure']",3658,3.75,"{'5 Stars': 1027, '4 Stars': 1226, '3 Stars': 1002, '2 Stars': 277, '1 Star': 126}"
Trade Wind,0553253115,9780553253115,0553253115,1963.0,M.M. Kaye,553,"['Historical Fiction', 'Romance', 'Fiction', 'Historical', 'Historical Romance', 'Africa', 'Adventure']",3126,3.99,"{'5 Stars': 1129, '4 Stars': 1110, '3 Stars': 685, '2 Stars': 139, '1 Star': 63}"
Encrypted,isbn not found,isbn13 not found,B0DTRTVRQ5,2011.0,Lindsay Buroker,350,"['Fantasy', 'Steampunk', 'Romance', 'Science Fiction', 'Fiction', 'Adventure', 'Magic']",3585,4.22,"{'5 Stars': 1578, '4 Stars': 1346, '3 Stars': 549, '2 Stars': 86, '1 Star': 26}"
The Far Pavilions,031215125,9780312151256,B004Y6MW0M,1978.0,M.M. Kaye,958,"['Historical Fiction', 'Fiction', 'India', 'Romance', 'Historical', 'Classics', 'Adventure']",44773,4.2,"{'5 Stars': 20625, '4 Stars': 15078, '3 Stars': 7071, '2 Stars': 1458, '1 Star': 541}"
Swords Against Wizardry,0441791948,9780441791941,0441791948,1968.0,Fritz Leiber,188,"['Fantasy', 'Fiction', 'Sword and Sorcery', 'Short Stories', 'Science Fiction Fantasy', 'Adventure', 'Science Fiction']",4520,4.1,"{'5 Stars': 1581, '4 Stars': 1927, '3 Stars': 908, '2 Stars': 89, '1 Star': 15}"
Ingo,0007204884,9780007204885,0007204884,2005.0,Helen Dunmore,320,"['Fantasy', 'Mermaids', 'Young Adult', 'Fiction', 'Adventure', 'Middle Grade', 'Childrens']",10634,3.95,"{'5 Stars': 3828, '4 Stars': 3555, '3 Stars': 2361, '2 Stars': 678, '1 Star': 212}"
The Ladies of Mandrigyn,0345309197,9780345309198,0345309197,1984.0,Barbara Hambly,311,"['Fantasy', 'Fiction', 'Magic', 'Science Fiction Fantasy', 'Sword and Sorcery', 'Epic Fantasy', 'Adventure']",3410,3.98,"{'5 Stars': 1037, '4 Stars': 1439, '3 Stars': 787, '2 Stars': 116, '1 Star': 31}"
Ill Met in Lankhmar,1565048946,9781565048942,1565048946,1970.0,Fritz Leiber,494,"['Fantasy', 'Fiction', 'Sword and Sorcery', 'Short Stories', 'Science Fiction Fantasy', 'Adventure', 'Pulp']",2953,4.15,"{'5 Stars': 1193, '4 Stars': 1149, '3 Stars': 503, '2 Stars': 78, '1 Star': 30}"
The Valley of Secrets,0670063800,9780670063802,0670063800,2003.0,Charmian Hussey,382,"['Fantasy', 'Young Adult', 'Fiction', 'Mystery', 'Childrens', 'Historical Fiction', 'Adventure']",1576,3.54,"{'5 Stars': 430, '4 Stars': 415, '3 Stars': 426, '2 Stars': 190, '1 Star': 115}"
Tales of Unrest,2819910548,9782819910541,2819910548,1898.0,Joseph Conrad,261,"['Short Stories', 'Fiction', 'Classics', 'Adventure', 'Literature', '19th Century', 'Africa']",571,3.69,"{'5 Stars': 115, '4 Stars': 220, '3 Stars': 189, '2 Stars': 38, '1 Star': 9}"
The Dig,1456347942,9781456347949,1456347942,2010.0,Michael Siemsen,378,"['Fiction', 'Science Fiction', 'Fantasy', 'Mystery', 'Thriller', 'Paranormal', 'Adventure']",5667,3.7,"{'5 Stars': 1379, '4 Stars': 2012, '3 Stars': 1636, '2 Stars': 480, '1 Star': 160}"
Stormrider,0345445864,9780345445865,0345445864,2002.0,David Gemmell,489,"['Fantasy', 'Fiction', 'Epic Fantasy', 'Heroic Fantasy', 'Adventure', 'High Fantasy', 'Science Fiction Fantasy']",7358,4.26,"{'5 Stars': 3380, '4 Stars': 2686, '3 Stars': 1132, '2 Stars': 135, '1 Star': 25}"
Círculos de chuva,8562936340,9788562936340,8562936340,2010.0,Raphael Draccon,536,"['Fantasy', 'Fiction', 'Young Adult', 'Adventure', 'High Fantasy', 'Retellings', 'Magic']",749,4.11,"{'5 Stars': 335, '4 Stars': 239, '3 Stars': 115, '2 Stars': 42, '1 Star': 18}"
Corações de neve,8562936014,9788562936012,8562936014,2009.0,Raphael Draccon,496,"['Fantasy', 'Fiction', 'Adventure', 'Young Adult', 'High Fantasy', 'Audiobook', 'Retellings']",899,4.11,"{'5 Stars': 397, '4 Stars': 291, '3 Stars': 143, '2 Stars': 48, '1 Star': 20}"
Northwest Passage,0892725427,9780892725427,0892725427,1937.0,Kenneth Roberts,712,"['Historical Fiction', 'Fiction', 'Classics', 'Adventure', 'Historical', 'American History', 'War']",3164,4.18,"{'5 Stars': 1374, '4 Stars': 1135, '3 Stars': 541, '2 Stars': 93, '1 Star': 21}"
Janitors,1609080564,9781609080563,1609080564,2011.0,Tyler Whitesides,298,"['Fantasy', 'Middle Grade', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Magic']",8540,3.91,"{'5 Stars': 3185, '4 Stars': 2534, '3 Stars': 1963, '2 Stars': 621, '1 Star': 237}"
Uncommon Criminals,1423147952,9781423147954,1423147952,2011.0,Ally Carter,298,"['Young Adult', 'Mystery', 'Contemporary', 'Romance', 'Fiction', 'Adventure', 'Teen']",44054,4.13,"{'5 Stars': 18070, '4 Stars': 16079, '3 Stars': 7869, '2 Stars': 1482, '1 Star': 554}"
The Last of the Really Great Whangdoodles,0060218053,9780060218058,0060218053,1974.0,Julie Andrews Edwards,209,"['Fantasy', 'Childrens', 'Fiction', 'Middle Grade', 'Young Adult', 'Adventure', 'Classics']",13832,4.25,"{'5 Stars': 7223, '4 Stars': 3854, '3 Stars': 2004, '2 Stars': 547, '1 Star': 204}"
Pegasus and the Fight for Olympus,0340997419,9780340997413,0340997419,2011.0,Kate O'Hearn,368,"['Fantasy', 'Mythology', 'Middle Grade', 'Adventure', 'Fiction', 'Magic', 'Young Adult']",7750,4.37,"{'5 Stars': 4333, '4 Stars': 2211, '3 Stars': 972, '2 Stars': 177, '1 Star': 57}"
Millions,0060733306,9780060733308,0060733306,2004.0,Frank Cottrell Boyce,247,"['Fiction', 'Childrens', 'Middle Grade', 'Young Adult', 'Adventure', 'School', 'Humor']",4443,3.65,"{'5 Stars': 1022, '4 Stars': 1556, '3 Stars': 1287, '2 Stars': 422, '1 Star': 156}"
Under Wildwood,006202471,9780062024718,B00A2KDGLI,2012.0,Colin Meloy,559,"['Fantasy', 'Fiction', 'Middle Grade', 'Young Adult', 'Childrens', 'Adventure', 'Audiobook']",8792,3.99,"{'5 Stars': 2714, '4 Stars': 3702, '3 Stars': 1977, '2 Stars': 336, '1 Star': 63}"
The Gathering of the Lost,isbn not found,isbn13 not found,B0DTRTG71G,2011.0,Helen Lowe,,"['Fantasy', 'Young Adult', 'High Fantasy', 'Adventure', 'Magic', 'Epic Fantasy', 'Science Fiction Fantasy']",787,4.12,"{'5 Stars': 305, '4 Stars': 320, '3 Stars': 126, '2 Stars': 27, '1 Star': 9}"
Sharpe's Enemy,0140294341,9780140294347,0140294341,1984.0,Bernard Cornwell,351,"['Historical Fiction', 'Fiction', 'Historical', 'War', 'Adventure', 'Military Fiction', 'Audiobook']",10215,4.29,"{'5 Stars': 4564, '4 Stars': 4200, '3 Stars': 1348, '2 Stars': 88, '1 Star': 15}"
Batavia,1864710403,9781864710403,1864710403,2011.0,Peter FitzSimons,490,"['History', 'Nonfiction', 'Australia', 'Historical', 'Adventure', 'Audiobook', 'Survival']",3611,4.26,"{'5 Stars': 1674, '4 Stars': 1376, '3 Stars': 431, '2 Stars': 94, '1 Star': 36}"
Алтын-Толобас,5224013992,9785224013999,5224013992,2000.0,Boris Akunin,411,"['Russia', 'Fiction', 'Mystery', 'Historical Fiction', 'Detective', 'Russian Literature', 'Adventure']",1345,3.91,"{'5 Stars': 435, '4 Stars': 497, '3 Stars': 298, '2 Stars': 85, '1 Star': 30}"
Skeleton Key,0142406147,9780142406144,0142406147,2002.0,Anthony Horowitz,327,"['Young Adult', 'Fiction', 'Adventure', 'Mystery', 'Espionage', 'Action', 'Thriller']",57942,4.07,"{'5 Stars': 21848, '4 Stars': 21166, '3 Stars': 12404, '2 Stars': 2078, '1 Star': 446}"
Silverlock,0441012477,9780441012473,0441012477,1949.0,John Myers Myers,384,"['Fantasy', 'Fiction', 'Classics', 'Adventure', 'Science Fiction Fantasy', 'Humor', 'Mythology']",1595,3.92,"{'5 Stars': 594, '4 Stars': 483, '3 Stars': 355, '2 Stars': 118, '1 Star': 45}"
A Dragon's Awakening,1938083008,9781938083006,1938083008,2011.0,Aya Knight,396,"['Fantasy', 'Dragons', 'Young Adult', 'Magic', 'Adventure', 'Amazon']",758,3.73,"{'5 Stars': 234, '4 Stars': 240, '3 Stars': 173, '2 Stars': 71, '1 Star': 40}"
Angel in a Red Dress,0060555831,9780060555832,0060555831,1988.0,Judith Ivory,480,"['Historical Romance', 'Romance', 'Historical', 'Georgian', 'Fiction', 'Regency', 'Adventure']",458,3.68,"{'5 Stars': 138, '4 Stars': 130, '3 Stars': 117, '2 Stars': 53, '1 Star': 20}"
Liesl & Po,006201451,9780062014511,006201451X,2011.0,Lauren Oliver,313,"['Fantasy', 'Middle Grade', 'Childrens', 'Fiction', 'Ghosts', 'Young Adult', 'Adventure']",10270,3.85,"{'5 Stars': 2885, '4 Stars': 3997, '3 Stars': 2597, '2 Stars': 565, '1 Star': 226}"
The Girl of Fire and Thorns,0062026488,9780062026484,0062026488,2011.0,Rae Carson,423,"['Fantasy', 'Young Adult', 'Romance', 'Young Adult Fantasy', 'Magic', 'Fiction', 'Adventure']",83121,3.78,"{'5 Stars': 24089, '4 Stars': 29722, '3 Stars': 19663, '2 Stars': 6411, '1 Star': 3236}"
Wildwood,006202468,9780062024688,B00BG7F3TO,2011.0,Colin Meloy,541,"['Fantasy', 'Middle Grade', 'Fiction', 'Young Adult', 'Childrens', 'Adventure', 'Audiobook']",35690,3.7,"{'5 Stars': 9037, '4 Stars': 12542, '3 Stars': 9663, '2 Stars': 3222, '1 Star': 1226}"
Touch of Power,0778313077,9780778313076,0778313077,2011.0,Maria V. Snyder,390,"['Fantasy', 'Young Adult', 'Magic', 'Romance', 'High Fantasy', 'Fiction', 'Adventure']",46921,4.13,"{'5 Stars': 19592, '4 Stars': 16996, '3 Stars': 7736, '2 Stars': 1868, '1 Star': 729}"
"Land of Nod, The Artifact",isbn not found,9780615533353,0615533353,2010.0,Gary  Hoover,330,"['Fantasy', 'Young Adult', 'Science Fiction', 'Adventure', 'Middle Grade', 'Fiction', 'Science Fiction Fantasy']",616,3.73,"{'5 Stars': 189, '4 Stars': 188, '3 Stars': 156, '2 Stars': 50, '1 Star': 33}"
Mother Earth Father Sky,0380715929,9780380715923,0380715929,1990.0,Sue Harrison,390,"['Historical Fiction', 'Fiction', 'Historical', 'Fantasy', 'Prehistoric', 'Native American', 'Adventure']",8697,3.98,"{'5 Stars': 3113, '4 Stars': 2975, '3 Stars': 2068, '2 Stars': 427, '1 Star': 114}"
The Apothecary,039925627,9780399256271,039925627X,2011.0,Maile Meloy,362,"['Fantasy', 'Historical Fiction', 'Young Adult', 'Middle Grade', 'Fiction', 'Adventure', 'Historical']",15019,4.06,"{'5 Stars': 5449, '4 Stars': 5922, '3 Stars': 2959, '2 Stars': 545, '1 Star': 144}"
A Thief in the Night,0062021257,9780062021250,0062021257,2011.0,David   Chandler,500,"['Fantasy', 'High Fantasy', 'Magic', 'Fiction', 'Adventure', 'Epic Fantasy', 'Dark Fantasy']",836,3.69,"{'5 Stars': 147, '4 Stars': 347, '3 Stars': 285, '2 Stars': 47, '1 Star': 10}"
Child of the Dark Prophecy,0441013082,9780441013081,0441013082,2004.0,T.A. Barron,384,"['Fantasy', 'Young Adult', 'Fiction', 'Arthurian', 'Magic', 'Adventure', 'Middle Grade']",6611,4.08,"{'5 Stars': 2657, '4 Stars': 2346, '3 Stars': 1187, '2 Stars': 307, '1 Star': 114}"
The Jefferson Key,0345505514,9780345505514,0345505514,2011.0,Steve Berry,456,"['Thriller', 'Fiction', 'Mystery', 'Historical Fiction', 'Adventure', 'Mystery Thriller', 'Suspense']",21883,3.92,"{'5 Stars': 6422, '4 Stars': 8910, '3 Stars': 5240, '2 Stars': 1037, '1 Star': 274}"
Tuesdays at the Castle,1599906449,9781599906447,1599906449,2011.0,Jessica Day George,225,"['Fantasy', 'Middle Grade', 'Childrens', 'Fiction', 'Young Adult', 'Adventure', 'Magic']",22781,4.12,"{'5 Stars': 8863, '4 Stars': 8928, '3 Stars': 4014, '2 Stars': 712, '1 Star': 264}"
Counterattack,0515104175,9780515104172,0515104175,1990.0,W.E.B. Griffin,503,"['Fiction', 'Historical Fiction', 'Military Fiction', 'War', 'Historical', 'Adventure', 'Thriller']",5914,4.31,"{'5 Stars': 2906, '4 Stars': 2108, '3 Stars': 781, '2 Stars': 86, '1 Star': 33}"
Battleground,0515106402,9780515106404,0515106402,1991.0,W.E.B. Griffin,487,"['Historical Fiction', 'Fiction', 'Military Fiction', 'War', 'Historical', 'Thriller', 'Adventure']",4816,4.37,"{'5 Stars': 2504, '4 Stars': 1675, '3 Stars': 566, '2 Stars': 60, '1 Star': 11}"
The Forty-Five Guardsmen,1428082328,9781428082328,1428082328,1847.0,Alexandre Dumas,616,"['Classics', 'Historical Fiction', 'Fiction', 'France', 'French Literature', 'Historical', 'Adventure']",1443,3.99,"{'5 Stars': 474, '4 Stars': 563, '3 Stars': 336, '2 Stars': 61, '1 Star': 9}"
The Outcasts,0399256199,9780399256196,0399256199,2011.0,John Flanagan,434,"['Fantasy', 'Young Adult', 'Adventure', 'Fiction', 'Middle Grade', 'Historical Fiction', 'Action']",31965,4.39,"{'5 Stars': 17542, '4 Stars': 10307, '3 Stars': 3316, '2 Stars': 526, '1 Star': 274}"
"Out of Sight, Out of Time",1423147944,9781423147947,1423147944,2012.0,Ally Carter,294,"['Young Adult', 'Mystery', 'Romance', 'Contemporary', 'Espionage', 'Fiction', 'Adventure']",58001,4.33,"{'5 Stars': 31437, '4 Stars': 17417, '3 Stars': 6982, '2 Stars': 1339, '1 Star': 826}"
Le Merveilleux Voyage de Nils Holgersson à travers La Suède,286869635,9782868696359,286869635X,1906.0,Selma Lagerlöf,650,"['Classics', 'Fiction', 'Fantasy', 'Childrens', 'Adventure', 'Swedish Literature', 'Nobel Prize']",12394,4.03,"{'5 Stars': 4776, '4 Stars': 4217, '3 Stars': 2611, '2 Stars': 615, '1 Star': 175}"
Beyond the Deepwoods,0552554227,9780552554220,0552554227,1998.0,Paul Stewart,288,"['Fantasy', 'Fiction', 'Young Adult', 'Middle Grade', 'Childrens', 'Adventure', 'Steampunk']",16380,4.09,"{'5 Stars': 6794, '4 Stars': 5570, '3 Stars': 3015, '2 Stars': 736, '1 Star': 265}"
Meg,0976165910,9780976165910,0976165910,1997.0,Steve Alten,432,"['Horror', 'Fiction', 'Thriller', 'Science Fiction', 'Adventure', 'Audiobook', 'Action']",24728,3.77,"{'5 Stars': 6948, '4 Stars': 8420, '3 Stars': 6653, '2 Stars': 2029, '1 Star': 678}"
The Perennial Wanderer: An American in the World,145604365,9781456043650,B004KAAAII,2002.0,Steven D. Orr,494,"['Inspirational', 'Travel', '21st Century', 'Drama', 'Adventure']",117,4.18,"{'5 Stars': 45, '4 Stars': 49, '3 Stars': 22, '2 Stars': 1, '1 Star': 0}"
Shibumi,1400098033,9781400098033,1400098033,1979.0,Trevanian,472,"['Fiction', 'Thriller', 'Mystery', 'Espionage', 'Mystery Thriller', 'Japan', 'Adventure']",19030,4.18,"{'5 Stars': 8821, '4 Stars': 6243, '3 Stars': 2846, '2 Stars': 785, '1 Star': 335}"
Poison,0439755700,9780439755702,0439755700,2003.0,Chris Wooding,288,"['Fantasy', 'Young Adult', 'Fiction', 'Adventure', 'Horror', 'Fairies', 'Magic']",6505,4.02,"{'5 Stars': 2537, '4 Stars': 2156, '3 Stars': 1310, '2 Stars': 388, '1 Star': 114}"
A Wizard Named Nell,0689855915,9780689855917,0689855915,2003.0,Jackie French Koller,180,"['Fantasy', 'Dragons', 'Magic', 'Young Adult', 'Middle Grade', 'Fiction', 'Adventure']",748,3.9,"{'5 Stars': 256, '4 Stars': 239, '3 Stars': 194, '2 Stars': 42, '1 Star': 17}"
Combat Ops,1101477849,9781101477847,B0046ECIS8,2011.0,David  Michaels,354,"['Fiction', 'Military Fiction', 'Thriller', 'War', 'Video Games', 'Adventure', 'Action']",2494,4.2,"{'5 Stars': 1184, '4 Stars': 783, '3 Stars': 400, '2 Stars': 97, '1 Star': 30}"
Breadcrumbs,0062015052,9780062015051,0062015052,2011.0,Anne Ursu,320,"['Fantasy', 'Middle Grade', 'Young Adult', 'Fairy Tales', 'Childrens', 'Fiction', 'Adventure']",12708,3.74,"{'5 Stars': 3519, '4 Stars': 4277, '3 Stars': 3400, '2 Stars': 1133, '1 Star': 379}"
